"Date","Open","High","Low","Close","% Change","% Change vs Average","Volume"
"2021-08-09T04:00:00.000Z","35,230","35,611","35,041","35,515","0.8716","0.6667","117,098"
"2021-08-16T04:00:00.000Z","35,491","35,631","34,690","35,120","-1.11","-1.32","149,982"
"2021-08-23T04:00:00.000Z","35,161","35,501","35,161","35,456","0.9559","0.7511","120,322"
"2021-08-30T04:00:00.000Z","35,472","35,511","35,269","35,369","-0.2446","-0.4494","133,919"
"2021-09-07T04:00:00.000Z","35,373","35,373","34,600","34,608","-2.15","-2.36","114,821"
"2021-09-13T04:00:00.000Z","34,666","34,990","34,510","34,585","-0.0660","-0.2708","184,562"
"2021-09-20T04:00:00.000Z","34,460","34,880","33,613","34,798","0.6162","0.4114","159,216"
"2021-09-27T04:00:00.000Z","34,739","35,061","33,786","34,326","-1.36","-1.56","174,943"
"2021-10-04T04:00:00.000Z","34,313","34,975","33,822","34,746","1.22","1.02","155,112"
"2021-10-11T04:00:00.000Z","34,724","35,321","34,115","35,295","1.58","1.37","156,471"
"2021-10-18T04:00:00.000Z","35,221","35,765","35,036","35,677","1.08","0.8782","152,288"
"2021-10-25T04:00:00.000Z","35,693","35,893","35,490","35,820","0.3995","0.1947","170,682"
"2021-11-01T04:00:00.000Z","35,834","36,485","35,798","36,328","1.42","1.21","151,713"
"2021-11-08T05:00:00.000Z","36,416","36,566","35,915","36,100","-0.6266","-0.8315","139,344"
"2021-11-15T05:00:00.000Z","36,129","36,317","35,555","35,602","-1.38","-1.59","180,060"
"2021-11-22T05:00:00.000Z","35,631","35,930","34,750","34,899","-1.97","-2.18","142,666"
"2021-11-29T05:00:00.000Z","35,018","35,288","34,007","34,580","-0.9148","-1.12","250,865"
"2021-12-06T05:00:00.000Z","34,633","35,983","34,633","35,971","4.02","3.82","200,351"
"2021-12-13T05:00:00.000Z","35,959","36,190","35,284","35,365","-1.68","-1.89","257,879"
"2021-12-20T05:00:00.000Z","35,222","36,061","34,666","35,951","1.65","1.45","128,022"
"2021-12-27T05:00:00.000Z","35,954","36,679","35,954","36,338","1.08","0.8737","112,961"
"2022-01-03T05:00:00.000Z","36,322","36,953","36,112","36,232","-0.2935","-0.4983","200,308"
"2022-01-10T05:00:00.000Z","36,175","36,514","35,640","35,912","-0.8828","-1.09","186,757"
"2022-01-18T05:00:00.000Z","35,662","35,662","34,230","34,265","-4.58","-4.79","171,330"
"2022-01-24T05:00:00.000Z","34,071","34,816","33,150","34,725","1.34","1.14","284,583"
"2022-01-31T05:00:00.000Z","34,691","35,679","34,496","35,090","1.05","0.8442","197,345"
"2022-02-07T05:00:00.000Z","35,108","35,824","34,621","34,738","-1.00","-1.21","182,957"
"2022-02-14T05:00:00.000Z","34,695","35,048","33,976","34,079","-1.90","-2.10","175,436"
"2022-02-22T05:00:00.000Z","33,974","34,096","32,273","34,059","-0.0599","-0.2648","182,916"
"2022-02-28T05:00:00.000Z","33,871","34,179","33,108","33,615","-1.30","-1.51","207,975"
"2022-03-07T05:00:00.000Z","33,580","33,580","32,579","32,944","-1.99","-2.20","223,793"
"2022-03-14T04:00:00.000Z","33,000","34,755","32,818","34,755","5.50","5.29","219,351"
"2022-03-21T04:00:00.000Z","34,670","34,943","34,342","34,861","0.3059","0.1010","173,856"
"2022-03-28T04:00:00.000Z","34,833","35,372","34,538","34,818","-0.1233","-0.3281","176,775"
"2022-04-04T04:00:00.000Z","34,800","35,112","34,191","34,721","-0.2790","-0.4839","164,379"
"2022-04-11T04:00:00.000Z","34,630","34,889","34,103","34,451","-0.7773","-0.9822","133,745"
"2022-04-18T04:00:00.000Z","34,411","35,492","33,773","33,811","-1.86","-2.06","165,620"
"2022-04-25T04:00:00.000Z","33,732","34,106","32,913","32,977","-2.47","-2.67","223,115"
